step,item,status,reinserts,hit_ratio
260,"animateCollapsePanels:flags=0, force=false, delayed=false, mExpandedVisible=true",MISS,0,0.403846
261,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-321.0",MISS,0,0.402299
262,updateDimmedActivatedHideSensitive overlap:false,HIT,0,0.404580
263,The change in focus caused us to need to do a layout begin,MISS,0,0.403042
264,The change in focus caused us to need to do a layout end,MISS,0,0.401515
265,"overlapAmount:95.0, previousNotificationEnd:0.0, newYTranslation:-95.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-428",MISS,0,0.400000
266,"state.clipTopAmount:79, i:0",MISS,0,0.398496
267,"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-428.0",MISS,0,0.397004
268,updateDimmedActivatedHideSensitive overlap:true,HIT,0,0.399254
269,"setSystemUiVisibility vis=508 mask=ffffffff oldVal=40000500 newVal=508 diff=40000008 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)",MISS,0,0.397770
270,cancelAutohide,HIT,0,0.400000
271,"notifyUiVisibilityChanged:vis=0x508, SystemUiVisibility=0x508",MISS,0,0.398524
272,setLightsOn(true),MISS,0,0.397059
273,"setSystemUiVisibility vis=0 mask=1 oldVal=508 newVal=508 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",MISS,0,0.395604
274,"overlapAmount:154.0, previousNotificationEnd:0.0, newYTranslation:-154.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-487",MISS,0,0.394161
275,"state.clipTopAmount:138, i:0",MISS,0,0.392727
276,"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-487.0",MISS,0,0.391304
277,updateDimmedActivatedHideSensitive overlap:true,HIT,0,0.393502
278,"overlapAmount:213.0, previousNotificationEnd:0.0, newYTranslation:-213.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-546",MISS,0,0.392086
279,"state.clipTopAmount:197, i:0",MISS,0,0.390681
280,"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-546.0",MISS,0,0.389286
281,updateDimmedActivatedHideSensitive overlap:true,HIT,0,0.391459
282,"updateNotificationShade: total=0, active=0",MISS,0,0.390071
283,removeNotificationChildren,MISS,0,0.388693
284,onExpandingFinished,HIT,0,0.390845
285,"updateNotificationShade: total=0, active=0",MISS,0,0.389474
286,removeNotificationChildren,HIT,0,0.391608
287,Sending non-protected broadcast com.android.systemui.statusbar.visible.change from system 2227:com.android.systemui/u0a37 pkg com.android.systemui,HIT,0,0.393728
288,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=0.0",MISS,0,0.392361
289,updateDimmedActivatedHideSensitive overlap:false,HIT,0,0.394464
290,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x10804000 cmp=com.android.systemui/.recents.RecentsActivity bnds=[264,444][920,908] }",MISS,0,0.393103
291,"Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.MAIN flg=0x10840000 cmp=com.android.incallui/.InCallActivity (has extras) }",MISS,0,0.391753
292,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x18800000 cmp=com.tencent.mm/.plugin.base.stub.WXEntryActivity (has extras) }",MISS,0,0.390411
293,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x10800000 cmp=com.tencent.qqmusic/.business.lockscreen.LockScreenActivity (has extras) }",MISS,0,0.389078
294,"Skipping, withExcluded: false, tr.intent:Intent { act=com.android.contacts.action.CHOOSE_SUB dat=tel:xxxxxxxxxxx flg=0x10808000 cmp=com.android.contacts/.ChooseSubActivity (has extras) }",MISS,0,0.387755
295,"Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.VIEW dat=file:///storage/emulated/0/Tencent/QQfile_recv/b.apk typ=application/vnd.android.package-archive flg=0x10800000 cmp=com.android.packageinstaller/.PackageInstallerActivity (has extras) }",MISS,0,0.386441
296,"getRecentTasks: num=20,flags=62,totalTasks=46",MISS,0,0.385135
297,getRecentTasks: topActivity=ComponentInfo{com.tencent.mobileqq/com.tencent.mobileqq.activity.SplashActivity},MISS,0,0.383838
298,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.385906
299,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x10804000 cmp=com.android.systemui/.recents.RecentsActivity bnds=[264,444][920,908] }",HIT,0,0.387960
300,"Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.MAIN flg=0x10840000 cmp=com.android.incallui/.InCallActivity (has extras) }",MISS,0,0.386667
301,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x18800000 cmp=com.tencent.mm/.plugin.base.stub.WXEntryActivity (has extras) }",HIT,0,0.388704
302,"getRecentTasks: num=10,flags=62,totalTasks=46",MISS,0,0.387417
303,getRecentTasks: topActivity=ComponentInfo{com.tencent.mobileqq/com.tencent.mobileqq.activity.SplashActivity},MISS,0,0.386139
304,"cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =121",MISS,0,0.384868
305,"cancelNotification,index:-1",MISS,0,0.383607
306,"cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =119",MISS,0,0.382353
307,"cancelNotification,index:-1",HIT,0,0.384365
308,"cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =122",MISS,0,0.383117
309,setLightsOn(true),MISS,0,0.381877
310,"setSystemUiVisibility vis=0 mask=1 oldVal=508 newVal=508 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.383871
311,"setSystemUiVisibility vis=40000500 mask=ffffffff oldVal=508 newVal=40000500 diff=40000008 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.385852
312,cancelAutohide,HIT,0,0.387821
313,"notifyUiVisibilityChanged:vis=0x40000500, SystemUiVisibility=0x40000500",HIT,0,0.389776
314,makeExpandedInvisible: mExpandedVisible=true,MISS,0,0.388535
315,closeQs,MISS,0,0.387302
316,cancelPeek: false,HIT,0,0.389241
317,instantCollapse,MISS,0,0.388013
318,cancelPeek: false,HIT,0,0.389937
319,closeQs,MISS,0,0.388715
320,resumeSuspendedAutohide,MISS,0,0.387500
321,disable: < expand icons* alerts system_info* back home recent clock navigationbar search quick_settings >,MISS,0,0.386293
322,"cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =123",MISS,0,0.385093
323,"cancelNotification,index:-1",HIT,0,0.386997
324,"cancelNotification,index:-1",HIT,0,0.388889
325,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,MISS,0,0.387692
326,"release:lock=189667585, flg=0x0, tag=""*launch*"", name=android"", ws=WorkSource{10111}, uid=1000, pid=1702",MISS,0,0.386503
327,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.388379
328,"cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =129",MISS,0,0.387195
329,"cancelNotification,index:-1",HIT,0,0.389058
330,"cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =135",MISS,0,0.387879
331,"cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =140",MISS,0,0.386707
332,"cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =144",MISS,0,0.385542
333,"cancelNotification,index:-1",HIT,0,0.387387
334,"cancelNotification,index:-1",HIT,0,0.389222
335,"cancelNotification,index:-1",HIT,0,0.391045
336,"cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =193",MISS,0,0.389881
337,"cancelNotification,index:-1",HIT,0,0.391691
338,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.393491
339,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",HIT,0,0.395280
340,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=0.0",HIT,0,0.397059
341,updateDimmedActivatedHideSensitive overlap:false,HIT,0,0.398827
342,setLightsOn(true),HIT,0,0.400585
343,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",MISS,0,0.399417
344,registerCallback not in UI.,HIT,0,0.401163
345,android.util.AndroidRuntimeException: Must execute in UI,HIT,0,0.402899
346,*** unregister callback for com.android.systemui.statusbar.policy.KeyguardMonitor@712d093,MISS,0,0.401734
347,setLightsOn(true),HIT,0,0.403458
348,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.405172
349,setLightsOn(true),HIT,0,0.406877
350,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.408571
351,setLightsOn(true),HIT,0,0.410256
352,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.411932
353,getTasks: caller 10113 does not hold REAL_GET_TASKS; limiting output,MISS,0,0.410765
354,setLightsOn(true),HIT,0,0.412429
355,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.414085
356,Destroying surface Surface(name=com.tencent.qt.qtl/com.tencent.qt.qtl.activity.main.MainTabActivity) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.destroyOrSaveSurface:2201 com.android.server.wm.AppWindowToken.destroySurfaces:374 com.android.server.wm.AppWindowToken.notifyAppStopped:400 com.android.server.wm.WindowManagerService.notifyAppStopped:4869 com.android.server.am.ActivityStack.activityStoppedLocked:1393 com.android.server.am.ActivityManagerService.activityStopped:7690,MISS,0,0.412921
357,HBM brightnessIn =38,MISS,0,0.411765
358,HBM brightnessOut =38,MISS,0,0.410615
359,"Animating brightness: target=38, rate=200",MISS,0,0.409471
360,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,MISS,0,0.408333
361,isMusicActive...,MISS,0,0.407202
362,isMusicActive...,HIT,0,0.408840
363,"Start dump, calling from : pid=12782, uid=1000",MISS,0,0.407713
364,HBM brightnessIn =38,HIT,0,0.409341
365,HBM brightnessOut =38,MISS,0,0.408219
366,"Animating brightness: target=38, rate=200",HIT,0,0.409836
367,getRunningAppProcesses: caller 10113 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.411444
368,getRunningAppProcesses: caller 10113 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.413043
369,getRunningAppProcesses: caller 10113 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.414634
370,"acquire lock=237091223, flags=0x1, tag=""WiredAccessoryManager"", name=android, ws=null, uid=1000, pid=1702",MISS,0,0.413514
371,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.415094
372,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",HIT,0,0.416667
373,setWiredDeviceConnectionState  type: -2147483632  state: 0,MISS,0,0.415550
374,"acquire lock=86152250, flags=0x1, tag=""handleAudioEvent"", name=android, ws=null, uid=1000, pid=1702",MISS,0,0.414439
375,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.416000
376,setWiredDeviceConnectionState  type: 4  state: 0,MISS,0,0.414894
377,"release:lock=237091223, flg=0x0, tag=""WiredAccessoryManager"", name=android"", ws=null, uid=1000, pid=1702",MISS,0,0.413793
378,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.415344
379,isMusicActive...,HIT,0,0.416887
380,"ActivityManagerService,attachApplication,callingPid = 12787",MISS,0,0.415789
381,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,MISS,0,0.414698
382,HBM brightnessIn =38,HIT,0,0.416230
383,HBM brightnessOut =38,HIT,0,0.417755
384,"Animating brightness: target=38, rate=200",HIT,0,0.419271
385,"acquire lock=219829192, flags=0x1, tag=""AudioMix"", name=audioserver, ws=null, uid=1041, pid=0",MISS,0,0.418182
386,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.419689
387,"release:lock=86152250, flg=0x0, tag=""handleAudioEvent"", name=android"", ws=null, uid=1000, pid=1702",MISS,0,0.418605
388,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.420103
389,isBluetoothA2dpOn...,MISS,0,0.419023
390,isMusicActive...,HIT,0,0.420513
391,isBluetoothScoOn...,MISS,0,0.419437
392,getLastAudibleStreamVolume  treamType: 0,MISS,0,0.418367
393,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.419847
394,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.421320
395,"cancelNotification,index:-1",HIT,0,0.422785
396,getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,MISS,0,0.421717
397,getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,MISS,0,0.420655
398,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.422111
399,getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.423559
400,getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.425000
401,getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.426434
402,getLastAudibleStreamVolume  treamType: 1,MISS,0,0.425373
403,getLastAudibleStreamVolume  treamType: 2,MISS,0,0.424318
404,getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.425743
405,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.427160
406,getDevicesForStream  streamType: 3,MISS,0,0.426108
407,getLastAudibleStreamVolume  treamType: 3,MISS,0,0.425061
408,getDevicesForStream  streamType: 3,HIT,0,0.426471
409,getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.427873
410,getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.429268
411,getLastAudibleStreamVolume  treamType: 4,MISS,0,0.428224
412,getLastAudibleStreamVolume  treamType: 5,MISS,0,0.427184
413,getLastAudibleStreamVolume  treamType: 6,MISS,0,0.426150
414,getLastAudibleStreamVolume  treamType: 7,MISS,0,0.425121
415,getLastAudibleStreamVolume  treamType: 8,MISS,0,0.424096
416,cleanUpApplicationRecord -- 12025,MISS,0,0.423077
417,"cleanUpApplicationRecordLocked, pid: 12025, restart: false",MISS,0,0.422062
418,"cleanUpApplicationRecordLocked, reset pid: 12025, euid: 0",MISS,0,0.421053
419,stopWifiDisplayScanLocked record.mWifiDisplayScanRequested=false,MISS,0,0.420048
420,stopWifiDisplayScanLocked mWifiDisplayScanRequestCount=0,MISS,0,0.419048
421,getMode...,MISS,0,0.418052
422,setSpeakerphoneOn  on: true,MISS,0,0.417062
423,setSpeakerphoneOn on:true,MISS,0,0.416076
424,getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.417453
425,getRunningAppProcesses: caller 10113 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.418824
426,getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.420188
427,HBM brightnessIn =38,HIT,0,0.421546
428,HBM brightnessOut =38,HIT,0,0.422897
429,"Animating brightness: target=38, rate=200",HIT,0,0.424242
430,"release:lock=219829192, flg=0x0, tag=""AudioMix"", name=audioserver"", ws=null, uid=1041, pid=0",MISS,0,0.423256
431,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.424594
432,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",HIT,0,0.425926
433,"sending alarm Alarm{aa90550 type 3 when 509142332 PendingIntent{1749923: PendingIntentRecord{9600e20 android broadcastIntent}}},repeatInterval = 0,listenerTag =time_tick",MISS,0,0.424942
434,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.426267
435,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",HIT,0,0.427586
436,Received TIME_TICK alarm; rescheduling,MISS,0,0.426606
437,scheduleTimeTickEvent triggerAtTime = 509202333,MISS,0,0.425629
438,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=0.0",HIT,0,0.426941
439,updateDimmedActivatedHideSensitive overlap:false,HIT,0,0.428246
440,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=0.0",HIT,0,0.429545
441,updateDimmedActivatedHideSensitive overlap:false,HIT,0,0.430839
442,received broadcast android.intent.action.TIME_TICK,MISS,0,0.429864
