step,item,status,reinserts,hit_ratio
1287,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.990676
1288,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.990683
1289,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.990690
1290,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.990698
1291,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.990705
1292,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.990712
1293,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.990719
1294,Received block blk_<*> of size <*> from /<*>,HIT,0,0.990726
1295,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.990734
1296,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.990741
1297,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.990748
1298,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.990755
1299,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.990762
1300,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.990769
1301,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.990776
1302,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.990783
1303,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.990790
1304,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.990798
1305,Received block blk_<*> of size <*> from /<*>,HIT,0,0.990805
1306,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.990812
1307,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.990819
1308,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.990826
1309,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.990833
1310,Received block blk_<*> of size <*> from /<*>,HIT,0,0.990840
1311,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.990847
1312,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.990854
1313,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.990861
1314,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.990868
1315,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.990875
1316,Received block blk_<*> of size <*> from /<*>,HIT,0,0.990881
1317,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.990888
1318,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.990895
1319,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.990902
1320,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.990909
1321,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.990916
1322,Received block blk_<*> of size <*> from /<*>,HIT,0,0.990923
1323,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.990930
1324,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.990937
1325,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.990943
1326,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.990950
1327,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.990957
1328,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.990964
1329,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.990971
1330,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.990977
1331,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.990984
1332,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.990991
1333,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.990998
1334,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.991004
1335,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.991011
1336,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.991018
1337,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.991025
1338,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.991031
1339,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.991038
1340,Received block blk_<*> of size <*> from /<*>,HIT,0,0.991045
1341,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.991051
1342,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.991058
1343,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.991065
1344,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.991071
1345,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.991078
1346,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.991085
1347,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.991091
1348,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.991098
1349,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.991105
1350,Received block blk_<*> of size <*> from /<*>,HIT,0,0.991111
1351,Received block blk_<*> of size <*> from /<*>,HIT,0,0.991118
1352,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.991124
1353,Received block blk_<*> of size <*> from /<*>,HIT,0,0.991131
1354,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.991137
1355,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.991144
1356,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.991150
1357,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.991157
1358,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.991163
1359,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.991170
1360,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.991176
1361,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.991183
1362,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.991189
1363,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.991196
1364,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.991202
1365,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.991209
1366,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.991215
1367,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.991222
1368,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.991228
1369,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.991234
1370,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.991241
1371,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.991247
1372,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.991254
1373,Verification succeeded for blk_<*>,HIT,0,0.991260
1374,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.991266
1375,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.991273
1376,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.991279
1377,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.991285
1378,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.991292
1379,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.991298
1380,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.991304
1381,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.991311
1382,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.991317
1383,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.991323
1384,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.991329
1385,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.991336
1386,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.991342
1387,Received block blk_<*> of size <*> from /<*>,HIT,0,0.991348
1388,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.991354
1389,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.991361
1390,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.991367
1391,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.991373
1392,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.991379
1393,Received block blk_<*> of size <*> from /<*>,HIT,0,0.991385
1394,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.991392
1395,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.991398
1396,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.991404
1397,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.991410
1398,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.991416
1399,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.991422
1400,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.991429
1401,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.991435
1402,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.991441
1403,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.991447
1404,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.991453
1405,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.991459
1406,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.991465
1407,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.991471
1408,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.991477
1409,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.991483
1410,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.991489
1411,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.991495
1412,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.991501
1413,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.991507
1414,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.991513
1415,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.991519
1416,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.991525
1417,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.991531
1418,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.991537
1419,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.991543
1420,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.991549
1421,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.991555
1422,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.991561
1423,Received block blk_<*> of size <*> from /<*>,HIT,0,0.991567
1424,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.991573
1425,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.991579
1426,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.991585
1427,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.991591
1428,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.991597
1429,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.991603
1430,Received block blk_<*> of size <*> from /<*>,HIT,0,0.991608
1431,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.991614
1432,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.991620
1433,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.991626
1434,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.991632
1435,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.991638
1436,Received block blk_<*> of size <*> from /<*>,HIT,0,0.991643
1437,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.991649
1438,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.991655
1439,Received block blk_<*> src: /<*>:<*> dest: /<*>:<*> of size <*>,MISS,0,0.990966
1440,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.990972
1441,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.990978
1442,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.990985
1443,Received block blk_<*> of size <*> from /<*>,HIT,0,0.990991
1444,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.990997
1445,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.991003
1446,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.991010
1447,Received block blk_<*> of size <*> from /<*>,HIT,0,0.991016
1448,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.991022
1449,Received block blk_<*> of size <*> from /<*>,HIT,0,0.991028
1450,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.991034
1451,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.991041
1452,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.991047
1453,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.991053
1454,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.991059
1455,Received block blk_<*> of size <*> from /<*>,HIT,0,0.991065
1456,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.991071
1457,Received block blk_<*> of size <*> from /<*>,HIT,0,0.991078
1458,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.991084
1459,Received block blk_<*> of size <*> from /<*>,HIT,0,0.991090
1460,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.991096
1461,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.991102
1462,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.991108
1463,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.991114
1464,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.991120
1465,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.991126
1466,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.991132
1467,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.991138
1468,Received block blk_<*> of size <*> from /<*>,HIT,0,0.991144
1469,Received block blk_<*> of size <*> from /<*>,HIT,0,0.991150
1470,Received block blk_<*> of size <*> from /<*>,HIT,0,0.991156
1471,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.991162
1472,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.991168
1473,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.991174
1474,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.991180
1475,Received block blk_<*> of size <*> from /<*>,HIT,0,0.991186
1476,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.991192
1477,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.991198
1478,Received block blk_<*> of size <*> from /<*>,HIT,0,0.991204
1479,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.991210
1480,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.991216
1481,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.991222
1482,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.991228
1483,Received block blk_<*> of size <*> from /<*>,HIT,0,0.991234
1484,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.991240
1485,Received block blk_<*> of size <*> from /<*>,HIT,0,0.991246
1486,Received block blk_<*> of size <*> from /<*>,HIT,0,0.991252
1487,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.991258
1488,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.991263
1489,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.991269
1490,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.991275
1491,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.991281
1492,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.991287
1493,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.991293
1494,Received block blk_<*> of size <*> from /<*>,HIT,0,0.991299
1495,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.991304
1496,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.991310
1497,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.991316
1498,Received block blk_<*> of size <*> from /<*>,HIT,0,0.991322
1499,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.991328
1500,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.991333
1501,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.991339
1502,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.991345
1503,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.991351
1504,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.991356
1505,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.991362
1506,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.991368
1507,Received block blk_<*> of size <*> from /<*>,HIT,0,0.991374
1508,Received block blk_<*> of size <*> from /<*>,HIT,0,0.991379
1509,Received block blk_<*> of size <*> from /<*>,HIT,0,0.991385
1510,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.991391
1511,Received block blk_<*> of size <*> from /<*>,HIT,0,0.991396
1512,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.991402
1513,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.991408
1514,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.991413
1515,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.991419
1516,Received block blk_<*> of size <*> from /<*>,HIT,0,0.991425
1517,Received block blk_<*> of size <*> from /<*>,HIT,0,0.991430
1518,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.991436
1519,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.991442
1520,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.991447
1521,Received block blk_<*> of size <*> from /<*>,HIT,0,0.991453
1522,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.991459
1523,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.991464
1524,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.991470
1525,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.991475
1526,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.991481
1527,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.991487
1528,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.991492
1529,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.991498
1530,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.991503
1531,Received block blk_<*> of size <*> from /<*>,HIT,0,0.991509
1532,Received block blk_<*> of size <*> from /<*>,HIT,0,0.991514
1533,Received block blk_<*> of size <*> from /<*>,HIT,0,0.991520
1534,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.991525
1535,Received block blk_<*> of size <*> from /<*>,HIT,0,0.991531
1536,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.991536
1537,Received block blk_<*> of size <*> from /<*>,HIT,0,0.991542
1538,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.991547
1539,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.991553
1540,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.991558
1541,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.991564
1542,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.991569
1543,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.991575
1544,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.991580
1545,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.991586
1546,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.991591
1547,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.991597
1548,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.991602
1549,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.991607
1550,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.991613
1551,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.991618
1552,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.991624
1553,Received block blk_<*> of size <*> from /<*>,HIT,0,0.991629
1554,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.991634
1555,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.991640
1556,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.991645
1557,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.991651
1558,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.991656
1559,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.991661
1560,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.991667
1561,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.991672
1562,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.991677
1563,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.991683
1564,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.991688
1565,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.991693
1566,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.991699
1567,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.991704
1568,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.991709
1569,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.991714
1570,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.991720
1571,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.991725
1572,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.991730
1573,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.991736
1574,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.991741
1575,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.991746
1576,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.991751
1577,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.991756
1578,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.991762
1579,BLOCK* ask <*>:<*> to delete  blk_<*>,HIT,0,0.991767
1580,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.991772
1581,BLOCK* ask <*>:<*> to delete  blk_<*>,HIT,0,0.991777
1582,Received block blk_<*> of size <*> from /<*>,HIT,0,0.991783
1583,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.991788
1584,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.991793
1585,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.991798
1586,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.991803
1587,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.991808
1588,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.991814
1589,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.991819
1590,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.991824
1591,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.991829
1592,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.991834
1593,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.991839
1594,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.991844
1595,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.991850
1596,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.991855
